area;stato;cartella_principale;tipo_file;nome_file;percorso_relativo;dimensione_kb;ultima_modifica
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;SERIE C6_ESP_001.pdf;8-INFRAESTRUCTURA\11.- GANCHO PESADOR\SERIE C6_ESP_001.pdf;454.8;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;extintor 2.pdf;8-INFRAESTRUCTURA\12.- EXTINTORES\01 - EXTINTORES OBRA PETRA MALLORCA\extintor 2.pdf;280.9;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;extintor 3.pdf;8-INFRAESTRUCTURA\12.- EXTINTORES\01 - EXTINTORES OBRA PETRA MALLORCA\extintor 3.pdf;441.4;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;extintor 4.pdf;8-INFRAESTRUCTURA\12.- EXTINTORES\01 - EXTINTORES OBRA PETRA MALLORCA\extintor 4.pdf;343.1;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;extintores 1.pdf;8-INFRAESTRUCTURA\12.- EXTINTORES\01 - EXTINTORES OBRA PETRA MALLORCA\extintores 1.pdf;314.2;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;factura extintores 1.pdf;8-INFRAESTRUCTURA\12.- EXTINTORES\01 - EXTINTORES OBRA PETRA MALLORCA\factura extintores 1.pdf;154.9;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;Factura_N__2022-1-8901 BOLARQUE.pdf;8-INFRAESTRUCTURA\12.- EXTINTORES\01 - EXTINTORES OBRA PETRA MALLORCA\Factura_N__2022-1-8901 BOLARQUE.pdf;1370.8;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.xls;REVISION EXTINTORES 2021.xls;8-INFRAESTRUCTURA\12.- EXTINTORES\01 - EXTINTORES OBRA PETRA MALLORCA\REVISION EXTINTORES 2021.xls;627.5;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;serie 1.pdf;8-INFRAESTRUCTURA\12.- EXTINTORES\01 - EXTINTORES OBRA PETRA MALLORCA\serie 1.pdf;255.4;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;serie 2.pdf;8-INFRAESTRUCTURA\12.- EXTINTORES\01 - EXTINTORES OBRA PETRA MALLORCA\serie 2.pdf;377.7;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;serie 3.pdf;8-INFRAESTRUCTURA\12.- EXTINTORES\01 - EXTINTORES OBRA PETRA MALLORCA\serie 3.pdf;321.5;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;serie 4.pdf;8-INFRAESTRUCTURA\12.- EXTINTORES\01 - EXTINTORES OBRA PETRA MALLORCA\serie 4.pdf;226.9;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;EXTINTOR 0598168.jpg;8-INFRAESTRUCTURA\12.- EXTINTORES\02 - EXTINTORES OBRA BOLARQUE\EXTINTOR 0598168.jpg;285.8;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;EXTINTOR 6598163.jpg;8-INFRAESTRUCTURA\12.- EXTINTORES\02 - EXTINTORES OBRA BOLARQUE\EXTINTOR 6598163.jpg;275.3;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;EXTINTOR 6598170.jpg;8-INFRAESTRUCTURA\12.- EXTINTORES\02 - EXTINTORES OBRA BOLARQUE\EXTINTOR 6598170.jpg;264.1;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;EXTINTOR 6598183.jpg;8-INFRAESTRUCTURA\12.- EXTINTORES\02 - EXTINTORES OBRA BOLARQUE\EXTINTOR 6598183.jpg;132.1;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;FACTURA 17-08-2022.pdf;8-INFRAESTRUCTURA\12.- EXTINTORES\02 - EXTINTORES OBRA BOLARQUE\FACTURA 17-08-2022.pdf;80.4;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;EXTINTOR 6598193.jpg;8-INFRAESTRUCTURA\12.- EXTINTORES\03 - EXTINTORES OFICINA\EXTINTOR 6598193.jpg;168.8;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;FOTO EXFAEX.jpg;8-INFRAESTRUCTURA\12.- EXTINTORES\03 - EXTINTORES OFICINA\FOTO EXFAEX.jpg;100.2;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;EXTINTOR 6598190.jpg;8-INFRAESTRUCTURA\12.- EXTINTORES\04- NAVE POLVORA\EXTINTOR 6598190.jpg;73.5;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;EXTINTOR NS. 0273649.jpg;8-INFRAESTRUCTURA\12.- EXTINTORES\04- NAVE POLVORA\EXTINTOR NS. 0273649.jpg;221.4;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;EXTINTOR.jpg;8-INFRAESTRUCTURA\12.- EXTINTORES\04- NAVE POLVORA\EXTINTOR.jpg;221.3;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;FOTO EXFAEX.jpg;8-INFRAESTRUCTURA\12.- EXTINTORES\04- NAVE POLVORA\FOTO EXFAEX.jpg;100.2;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;ALBARAN EXTINTORES ROMERO Y CANTALEJO.pdf;8-INFRAESTRUCTURA\12.- EXTINTORES\ALBARAN EXTINTORES ROMERO Y CANTALEJO.pdf;298.6;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.docx;CI_Certificado C.I_.docx;8-INFRAESTRUCTURA\12.- EXTINTORES\CI_Certificado C.I_.docx;170.2;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;factura extintores 1.pdf;8-INFRAESTRUCTURA\12.- EXTINTORES\factura extintores 1.pdf;154.9;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;FACTURA EXTINTORES COCHES 21.09.2021.pdf;8-INFRAESTRUCTURA\12.- EXTINTORES\FACTURA EXTINTORES COCHES 21.09.2021.pdf;208.3;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;Factura_N__2022-1-8901 BOLARQUE.pdf;8-INFRAESTRUCTURA\12.- EXTINTORES\Factura_N__2022-1-8901 BOLARQUE.pdf;1370.8;1779628193.0
Infrastrutture e strumenti;storico/obsoleto;8-INFRAESTRUCTURA;.docx;CI_Certificado C.I_.docx;8-INFRAESTRUCTURA\12.- EXTINTORES\Obsoleto\CI_Certificado C.I_.docx;170.2;1779628193.0
Infrastrutture e strumenti;storico/obsoleto;8-INFRAESTRUCTURA;.xls;REVISION EXTINTORES 2019.xls;8-INFRAESTRUCTURA\12.- EXTINTORES\Obsoleto\REVISION EXTINTORES 2019.xls;622.0;1779628193.0
Infrastrutture e strumenti;storico/obsoleto;8-INFRAESTRUCTURA;.xls;REVISION EXTINTORES 2020-B.xls;8-INFRAESTRUCTURA\12.- EXTINTORES\Obsoleto\REVISION EXTINTORES 2020-B.xls;619.0;1779628193.0
Infrastrutture e strumenti;storico/obsoleto;8-INFRAESTRUCTURA;.xls;REVISION EXTINTORES 2020.xls;8-INFRAESTRUCTURA\12.- EXTINTORES\Obsoleto\REVISION EXTINTORES 2020.xls;620.5;1779628193.0
Infrastrutture e strumenti;storico/obsoleto;8-INFRAESTRUCTURA;.xls;REVISION EXTINTORES 2021.xls;8-INFRAESTRUCTURA\12.- EXTINTORES\Obsoleto\REVISION EXTINTORES 2021.xls;620.0;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.xls;REVISION EXTINTORES 2021-2022.xls;8-INFRAESTRUCTURA\12.- EXTINTORES\REVISION EXTINTORES 2021-2022.xls;700.5;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;Solicitud Material EXTINTOR.pdf;8-INFRAESTRUCTURA\12.- EXTINTORES\Solicitud Material EXTINTOR.pdf;666.8;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.xlsx;INSTRUMENTACION INVENTARIO.xlsx;8-INFRAESTRUCTURA\13.- VEHICULOS\INSTRUMENTACION INVENTARIO.xlsx;38.8;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.doc;GRILLETES.doc;8-INFRAESTRUCTURA\14.- GRILLETES\GRILLETES.doc;138.5;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;Control op. Taller Sept. 2024.pdf;8-INFRAESTRUCTURA\Control op. Taller Sept. 2024.pdf;53.8;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.ods;herramienta.ods;8-INFRAESTRUCTURA\herramienta.ods;7.4;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;Instrumentos de medicion.pdf;8-INFRAESTRUCTURA\Instrumentos de medicion.pdf;678.0;1779628193.0
Infrastrutture e strumenti;storico/obsoleto;8-INFRAESTRUCTURA;.docx;P-08_INFRAESTRUCTURA_ - anexo.docx;8-INFRAESTRUCTURA\OLD\P-08_INFRAESTRUCTURA_ - anexo.docx;423.6;1779628193.0
Infrastrutture e strumenti;storico/obsoleto;8-INFRAESTRUCTURA;.docx;P-08_INFRAESTRUCTURA_02.docx;8-INFRAESTRUCTURA\OLD\P-08_INFRAESTRUCTURA_02.docx;197.5;1779628193.0
Infrastrutture e strumenti;storico/obsoleto;8-INFRAESTRUCTURA;.pdf;P-08_INFRAESTRUCTURA_02.pdf;8-INFRAESTRUCTURA\OLD\P-08_INFRAESTRUCTURA_02.pdf;374.7;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.docx;P-08_INFRAESTRUCTURA_03.docx;8-INFRAESTRUCTURA\P-08_INFRAESTRUCTURA_03.docx;200.0;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;P-08_INFRAESTRUCTURA_03.pdf;8-INFRAESTRUCTURA\P-08_INFRAESTRUCTURA_03.pdf;923.2;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.xlsx;PLAN DE RECURSOS DE MEDICION.xlsx;8-INFRAESTRUCTURA\PLAN DE RECURSOS DE MEDICION.xlsx;591.8;1779628193.0
Ambiente;attivo/da verificare;9-ASPECTOS AMBIENTALES 02;.xls;ASPECTOS AMBIENTALES 2025.xls;9-ASPECTOS AMBIENTALES 02\ASPECTOS AMBIENTALES 2025.xls;147.0;1779628193.0
Ambiente;storico/obsoleto;9-ASPECTOS AMBIENTALES 02;.pdf;119. RIESGOS AMBIENTALES.pdf;9-ASPECTOS AMBIENTALES 02\obsoleto\119. RIESGOS AMBIENTALES.pdf;92.9;1779628193.0
Ambiente;storico/obsoleto;9-ASPECTOS AMBIENTALES 02;.xls;224. ASPECTOS AMBIENTALES.xls;9-ASPECTOS AMBIENTALES 02\obsoleto\224. ASPECTOS AMBIENTALES.xls;65.5;1779628193.0
Ambiente;storico/obsoleto;9-ASPECTOS AMBIENTALES 02;.pdf;224. RIESGOS AMBIENTALES.pdf;9-ASPECTOS AMBIENTALES 02\obsoleto\224. RIESGOS AMBIENTALES.pdf;92.9;1779628193.0
Ambiente;storico/obsoleto;9-ASPECTOS AMBIENTALES 02;.xls;ASPECTOS AMBIENTALES 2024.xls;9-ASPECTOS AMBIENTALES 02\obsoleto\ASPECTOS AMBIENTALES 2024.xls;132.0;1779628193.0
Ambiente;storico/obsoleto;9-ASPECTOS AMBIENTALES 02;.xls;ASPECTOS AMBIENTALES.xls;9-ASPECTOS AMBIENTALES 02\obsoleto\ASPECTOS AMBIENTALES.xls;98.0;1779628193.0
Ambiente;storico/obsoleto;9-ASPECTOS AMBIENTALES 02;.xls;ASPECTOS MEDIOAMBIENTALES.xls;9-ASPECTOS AMBIENTALES 02\obsoleto\ASPECTOS MEDIOAMBIENTALES.xls;60.0;1779628193.0
Ambiente;storico/obsoleto;9-ASPECTOS AMBIENTALES 02;.doc;FICHA INVESTIGACION SITUACIONES EMERGECIA - copia.doc;9-ASPECTOS AMBIENTALES 02\obsoleto\EMERGENCIAS AMBIENTALES\FICHA INVESTIGACION SITUACIONES EMERGECIA - copia.doc;40.5;1779628193.0
Ambiente;storico/obsoleto;9-ASPECTOS AMBIENTALES 02;.doc;INCENDIO.doc;9-ASPECTOS AMBIENTALES 02\obsoleto\EMERGENCIAS AMBIENTALES\INCENDIO.doc;43.0;1779628193.0
Ambiente;storico/obsoleto;9-ASPECTOS AMBIENTALES 02;.xls;RIESGOS AMBIENTALES.xls;9-ASPECTOS AMBIENTALES 02\obsoleto\EMERGENCIAS AMBIENTALES\RIESGOS AMBIENTALES.xls;35.0;1779628193.0
Ambiente;storico/obsoleto;9-ASPECTOS AMBIENTALES 02;.doc;VERTIDO.doc;9-ASPECTOS AMBIENTALES 02\obsoleto\EMERGENCIAS AMBIENTALES\VERTIDO.doc;43.0;1779628193.0
Ambiente;storico/obsoleto;9-ASPECTOS AMBIENTALES 02;.xlsx;Evalaución Aspectos Ambientales_Ed.01  01-08-18.xlsx;9-ASPECTOS AMBIENTALES 02\obsoleto\Evalaución Aspectos Ambientales_Ed.01  01-08-18.xlsx;29.9;1779628193.0
Ambiente;storico/obsoleto;9-ASPECTOS AMBIENTALES 02;.xlsx;Identificación Aspectos Ambientales_Ed.01 - 01-08-18.xlsx;9-ASPECTOS AMBIENTALES 02\obsoleto\Identificación Aspectos Ambientales_Ed.01 - 01-08-18.xlsx;31.6;1779628193.0
Ambiente;storico/obsoleto;9-ASPECTOS AMBIENTALES 02;.xlsx;Identificación Aspectos Ambientales_Ed.01 - 04-09-18.xlsx;9-ASPECTOS AMBIENTALES 02\obsoleto\Identificación Aspectos Ambientales_Ed.01 - 04-09-18.xlsx;31.6;1779628193.0
Ambiente;storico/obsoleto;9-ASPECTOS AMBIENTALES 02;.docx;P-09 ASPECTOS AMBIENTALES 02.docx;9-ASPECTOS AMBIENTALES 02\obsoleto\P-09 ASPECTOS AMBIENTALES 02.docx;856.1;1779628193.0
Ambiente;storico/obsoleto;9-ASPECTOS AMBIENTALES 02;.docx;P-09 ASPECTOS AMBIENTALES 03.docx;9-ASPECTOS AMBIENTALES 02\obsoleto\P-09 ASPECTOS AMBIENTALES 03.docx;857.1;1779628193.0
Ambiente;storico/obsoleto;9-ASPECTOS AMBIENTALES 02;.docx;P-09_ASPECTOS AMBIENTALES.docx;9-ASPECTOS AMBIENTALES 02\obsoleto\P-09_ASPECTOS AMBIENTALES.docx;408.7;1779628193.0
Ambiente;storico/obsoleto;9-ASPECTOS AMBIENTALES 02;.pdf;RIESGOS AMBIENTALES.pdf;9-ASPECTOS AMBIENTALES 02\obsoleto\RIESGOS AMBIENTALES.pdf;392.4;1779628193.0
Ambiente;attivo/da verificare;9-ASPECTOS AMBIENTALES 02;.docx;P-09 ASPECTOS AMBIENTALES 04.docx;9-ASPECTOS AMBIENTALES 02\P-09 ASPECTOS AMBIENTALES 04.docx;858.3;1779628193.0
Ambiente;attivo/da verificare;9-ASPECTOS AMBIENTALES 02;.pdf;P-09 ASPECTOS AMBIENTALES 04.pdf;9-ASPECTOS AMBIENTALES 02\P-09 ASPECTOS AMBIENTALES 04.pdf;846.5;1779628193.0
Ambiente;attivo/da verificare;9-ASPECTOS AMBIENTALES 02;.xls;RIESGOS AMBIENTALES.xls;9-ASPECTOS AMBIENTALES 02\RIESGOS AMBIENTALES.xls;39.5;1779628193.0
Fornitori/subappalti o generale;attivo/da verificare;Comunicación Proveedor Ed.3.docx;.docx;Comunicación Proveedor Ed.3.docx;Comunicación Proveedor Ed.3.docx;91.2;1779628297.0
Fornitori/subappalti o generale;attivo/da verificare;info web proveeedores.docx;.docx;info web proveeedores.docx;info web proveeedores.docx;17.8;1779628297.0
Fornitori/subappalti o generale;attivo/da verificare;LISTADO PROVEEDORES.xlsb;.xlsb;LISTADO PROVEEDORES.xlsb;LISTADO PROVEEDORES.xlsb;111.0;1779628297.0
Fornitori/subappalti o generale;attivo/da verificare;P-03.1_PROCEDIMIENTO DE SELECCIÓN DE SUBCONTRATAS.docx;.docx;P-03.1_PROCEDIMIENTO DE SELECCIÓN DE SUBCONTRATAS.docx;P-03.1_PROCEDIMIENTO DE SELECCIÓN DE SUBCONTRATAS.docx;373.1;1779628297.0
Fornitori/subappalti o generale;attivo/da verificare;P-03_PROCEDIMIENTO DE SELECCIÓN DE SUBCONTRATAS.pdf;.pdf;P-03_PROCEDIMIENTO DE SELECCIÓN DE SUBCONTRATAS.pdf;P-03_PROCEDIMIENTO DE SELECCIÓN DE SUBCONTRATAS.pdf;286.4;1779628297.0
Fornitori/subappalti o generale;attivo/da verificare;P-03_PROCEDIMIENTO DE SELECCIÓN DE SUBCONTRATAS.docx;.docx;P-03_PROCEDIMIENTO DE SELECCIÓN DE SUBCONTRATAS.docx;P-03_PROCEDIMIENTO DE SELECCIÓN DE SUBCONTRATAS.docx;372.5;1779628297.0
Fornitori/subappalti o generale;attivo/da verificare;P-03_PRODUCTOS Y SERVICIOS SUMINISTRADOS EXTERNAMENTE 04.docx;.docx;P-03_PRODUCTOS Y SERVICIOS SUMINISTRADOS EXTERNAMENTE 04.docx;P-03_PRODUCTOS Y SERVICIOS SUMINISTRADOS EXTERNAMENTE 04.docx;637.4;1779628297.0
Fornitori/subappalti o generale;attivo/da verificare;P-03_PRODUCTOS Y SERVICIOS SUMINISTRADOS EXTERNAMENTE 04.pdf;.pdf;P-03_PRODUCTOS Y SERVICIOS SUMINISTRADOS EXTERNAMENTE 04.pdf;P-03_PRODUCTOS Y SERVICIOS SUMINISTRADOS EXTERNAMENTE 04.pdf;1283.2;1779628297.0
Fornitori/subappalti o generale;attivo/da verificare;P-03_PRODUCTOS_notas.pdf;.pdf;P-03_PRODUCTOS_notas.pdf;P-03_PRODUCTOS_notas.pdf;297.9;1779628297.0
Fornitori/subappalti o generale;attivo/da verificare;P-03_P~1.PDF;.pdf;P-03_P~1.PDF;P-03_P~1.PDF;286.3;1779628297.0
Fornitori/subappalti o generale;attivo/da verificare;Subcontratas  2024 italia.xlsx;.xlsx;Subcontratas  2024 italia.xlsx;Subcontratas  2024 italia.xlsx;553.6;1779628297.0
